url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_digits,num_special_chars,num_subdomains,has_ip_address,has_at_symbol,has_https,has_punycode,has_port,path_depth,query_param_count,digit_ratio,uppercase_ratio,entropy,has_suspicious_token,has_safe_token,has_login_token,has_verify_token,has_password_token,suspicious_tld,uses_shortener_like_domain,has_double_slash_in_path,url,label
81.0,13.0,22.0,37.0,3.0,0.0,10.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.12345679012345678,0.0,4.838013700517407,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,https://140.252.58.96/password/lkttrsijyctw?redirect=portal&token=vrukekvdkfnalhm,1
108.0,11.0,21.0,33.0,4.0,2.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.027777777777777776,0.0,4.887259234199988,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,http://password.login.auth-example-989.cf@company.org/password/baubkzpnrjy?redirect=news&token=fofmblkqibdtq,1
123.0,44.0,26.0,45.0,4.0,2.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.024390243902439025,0.0,4.772465247342256,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://zzeiabz.verify.verify.update-finance-633.zip/password/signin/vtxbugfjg?redirect=studio&token=wueuvhufslkjkhkurwvsiwr,1
61.0,40.0,14.0,0.0,4.0,2.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.03278688524590164,0.0,4.321901837769154,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://oqqwuo.billing.auth.secure-signin-49.top/reset/billing,1
43.0,22.0,13.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.135339754601471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.cloud-learning.org/contact/docs,0
57.0,36.0,14.0,0.0,3.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.03508771929824561,0.0,4.554050488031739,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,http://password.secure.unlock-example-81.gq/login/billing,1
82.0,34.0,7.0,32.0,3.0,2.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.036585365853658534,0.0,4.647127085245755,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,https://update.account.login-secure-168.gq/update?redirect=portal&token=ixukcjwhpz,1
34.0,12.0,15.0,0.0,3.0,0.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2647058823529412,0.0,4.0796786498829745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://181.20.97.14/account/access,1
43.0,18.0,17.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1710515349105375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.health-hub.org/mehtbnd/products,0
96.0,35.0,13.0,40.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03125,0.0,4.594506617264475,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://billing.secure.secure-portal-335.pw/login/signin?redirect=service&token=ptabvslzkjeoyvrio,1
27.0,19.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85619629821938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.docs-center.edu,0
95.0,35.0,6.0,46.0,3.0,2.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.031578947368421054,0.0,4.795966072593879,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://billing.secure.signin-auth-519.work/login?redirect=support&token=gywuokxenvlfupjtvtbqmef,1
29.0,13.0,8.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8143719431796272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.cloud.edu/contact,0
104.0,37.0,20.0,39.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.028846153846153848,0.0,4.712466309509626,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,http://bgyteo.login.auth.signin-news-588.top/login/kbmbvihlhupxd?redirect=health&token=pduuigovvptgjdpyq,1
20.0,12.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,3.6841837197791887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://studio63.edu,0
48.0,23.0,17.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.3137218755408675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.finance-company.gov/pricing/products,0
51.0,38.0,6.0,0.0,3.0,2.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.058823529411764705,0.0,4.334409048686642,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://password.login.confirm-finance-422.top/login,1
70.0,34.0,29.0,0.0,3.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.04285714285714286,0.0,4.636375967458997,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,http://verify.login.update-confirm-335.cf/account/session/zwdyqgtikrtm,1
28.0,20.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.994680368408909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.cloud-portal.net,0
65.0,21.0,13.0,22.0,2.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.336711945100811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.cloud-research.io/blog/contact?ref=cloud&source=cloud,0
66.0,15.0,8.0,34.0,3.0,0.0,12.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.18181818181818182,0.0,4.6904812945661645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://204.222.140.254/account?redirect=example&token=zzpgxosxhck,1
64.0,12.0,7.0,36.0,3.0,0.0,9.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.140625,0.0,4.703223149067329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://183.82.152.2/secure?redirect=portal&token=qdwasdxliudzhp,1
70.0,10.0,8.0,0.0,5.0,2.0,3.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04285714285714286,0.0,4.54688078879485,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,https://beqybvfn.support.login.verify-signin-610.gq@studio.net/confirm,1
91.0,44.0,6.0,33.0,4.0,2.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.03296703296703297,0.0,4.851285580621275,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,http://aylzgyfmx.support.login.confirm-login-674.pw/reset?redirect=company&token=vqbzlswzwc,1
101.0,32.0,19.0,42.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0297029702970297,0.0,4.6767347860244834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,http://update.auth.auth-service-227.xyz/secure/xykamsgagsi?redirect=example&token=rksdkthxhsjzbnsjdxr,1
124.0,43.0,30.0,42.0,4.0,2.0,3.0,15.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.024193548387096774,0.0,4.798989432915989,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,https://vzjmdjsi.unlock.auth.signin-verify-346.work/verify/session/kldrwvtwiecuft?redirect=cloud&token=yzypspriyrywkhrbczobm,1
38.0,17.0,13.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.11583409216322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://community-hub.org/pricing/blog,0
100.0,44.0,14.0,33.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.03,0.0,4.60778887544868,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,https://oruyjunj.auth.auth.login-community-606.click/secure/access?redirect=example&token=tpohoytyof,1
57.0,35.0,15.0,0.0,3.0,2.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.05263157894736842,0.0,4.457387768657581,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,http://signin.secure.login-company-135.top/verify/billing,1
29.0,21.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.021268494903765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.company-cloud.com,0
33.0,14.0,11.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.066677073707229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.service.io/about/blog,0
94.0,31.0,15.0,39.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.031914893617021274,0.0,4.676551422677372,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,https://login.auth.unlock-update-369.gq/secure/session?redirect=community&token=pipjagowwaludc,1
63.0,17.0,10.0,27.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.483420654635554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://news-platform.gov/docs/blog?ref=learning&source=service,0
23.0,15.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,3.7622673906514947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.portal38.io,0
112.0,33.0,28.0,42.0,3.0,2.0,3.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.026785714285714284,0.0,4.717664803036604,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,https://unlock.verify.unlock-login-191.cf/account/session/zxagtzxwthx?redirect=health&token=uhagenxumvuxbkrotgek,1
23.0,10.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5555331514269963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://health.gov/aoel,0
28.0,15.0,5.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9677201004744997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.service.org/blog,0
106.0,38.0,15.0,45.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.02830188679245283,0.0,4.6533583424851255,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,http://password.verify.unlock-unlock-460.work/confirm/unlock?redirect=company&token=ccwuvmcddezmnezaauetde,1
56.0,17.0,10.0,20.0,2.0,0.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.03571428571428571,0.0,4.452456654541048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.finance94.edu/blog/blog?ref=news&source=news,0
25.0,12.0,5.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.863465189601646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.docs.edu/blog,0
27.0,14.0,6.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.930270372293455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.studio.edu/ncgrn,0
108.0,10.0,16.0,37.0,4.0,2.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.027777777777777776,0.0,4.632966643165557,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,http://secure.login.support-password-916.pw@company.io/secure/password?redirect=studio&token=gxjibsooktqrsiy,1
94.0,38.0,6.0,42.0,4.0,2.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.031914893617021274,0.0,4.6813196773213415,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,http://xdtou.support.auth.auth-billing-752.pw/reset?redirect=community&token=kuroxevwnhapnoxgx,1
36.0,14.0,15.0,0.0,3.0,0.0,11.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3055555555555556,0.0,4.162573265150911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://241.53.116.159/update/nlrdhdv,1
32.0,24.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140319531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.service-platform.com,0
19.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9321380397593733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://company.edu,0
61.0,17.0,11.0,24.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.03278688524590164,0.0,4.43629046119026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://docs-portal21.gov/blog/about?ref=service&source=cloud,0
71.0,14.0,15.0,34.0,3.0,0.0,11.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.15492957746478872,0.0,4.75406283880326,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,http://61.119.219.163/verify/billing?redirect=research&token=hihadmxsqv,1
31.0,10.0,13.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.692279682039657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://studio.org/contact/docs,0
39.0,12.0,20.0,0.0,3.0,0.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.23076923076923078,0.0,4.304257026388136,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://138.1.126.68/verify/ovpkbhpodfgr,1
97.0,34.0,15.0,40.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.030927835051546393,0.0,4.606961941391754,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,http://account.auth.unlock-company-487.gq/confirm/unlock?redirect=cloud&token=ljtvmnadeaopouojadw,1
44.0,20.0,16.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0360409258397825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.example-docs.gov/contact/contact,0
126.0,11.0,15.0,44.0,5.0,2.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.023809523809523808,0.0,4.851427017030267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://wtjnzryjik.update.account.billing-secure-601.pw@finance.edu/update/billing?redirect=service&token=gvqbqihnqwfkjxmorcagf,1
53.0,23.0,0.0,22.0,2.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.359442624129597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.company-example.net?ref=news&source=portal,0
124.0,10.0,24.0,36.0,5.0,2.0,3.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.024193548387096774,0.0,4.769878097806228,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://cjvweaue.update.auth.billing-community-323.gq@portal.edu/update/community/ygffjq?redirect=company&token=pcodekqduvslr,1
62.0,41.0,13.0,0.0,4.0,2.0,3.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.04838709677419355,0.0,4.440094649404178,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,https://oatig.password.login.login-example-923.cf/update/login,1
38.0,17.0,14.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.05263157894736842,0.0,4.135699552746469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.example95.com/products/help,0
78.0,13.0,14.0,43.0,3.0,0.0,10.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1282051282051282,0.0,4.76091676475219,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://89.81.202.158/login/session?redirect=company&token=eesfgqhvtrddsnhaqebs,1
69.0,47.0,15.0,0.0,4.0,2.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.043478260869565216,0.0,4.525069660166845,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://abrwsjltli.secure.secure.password-signin-259.pw/verify/billing,1
40.0,12.0,20.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,4.0439427079182675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://studio37.com/products/nuxetsucyh,0
25.0,11.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7834651896016456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://support.gov/yiwnt,0
65.0,19.0,14.0,23.0,2.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.227826229734699,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.health-docs.com/products/docs?ref=news&source=support,0
104.0,44.0,17.0,34.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.028846153846153848,0.0,4.725036502792785,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,https://aybkjpcae.signin.auth.password-signin-486.pw/password/billing?redirect=company&token=vigtovpmxws,1
68.0,38.0,23.0,0.0,3.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.04411764705882353,0.0,4.514405680798457,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://billing.login.password-confirm-772.top/reset/signin/lkszuoqzb,1
110.0,41.0,16.0,44.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.02727272727272727,0.0,4.665413684729971,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,https://uozyfd.support.auth.account-signin-887.pw/account/eqndugs?redirect=research&token=zjltktptfzepdcuxccgm,1
57.0,15.0,6.0,27.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.510362330212914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.company.org/about?ref=example&source=learning,0
20.0,12.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5841837197791886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.docs.edu,0
41.0,20.0,13.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.8972031514247374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://research-service.gov/blog/careers,0
23.0,15.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.882045108136863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.finance.com,0
107.0,42.0,16.0,41.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.028037383177570093,0.0,4.714122333582564,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,http://password.account.password-learning-471.xyz/secure/password?redirect=news&token=lfryxwstmleubotomijug,1
99.0,48.0,7.0,36.0,4.0,2.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.030303030303030304,0.0,4.6653601265855205,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,http://xliwrlcdn.login.secure.confirm-billing-662.click/secure?redirect=docs&token=wbdffhadwysshkbg,1
22.0,14.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6069367321753205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.portal.net,0
74.0,37.0,30.0,0.0,3.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.04054054054054054,0.0,4.496682171247816,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,http://billing.secure.account-portal-831.top/update/account/pryneibwgmwjih,1
103.0,35.0,14.0,46.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.02912621359223301,0.0,4.796951619623998,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,http://confirm.verify.login-update-730.top/reset/ctouzmh?redirect=portal&token=jxfmevbmnwiabwisozvkznke,1
21.0,9.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6178096843744547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://health.io/docs,0
75.0,11.0,16.0,40.0,3.0,0.0,8.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.10666666666666667,0.0,4.744257771481026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://66.46.80.18/reset/ghxjgwxbl?redirect=health&token=hytwhhqqxonnqfgvag,1
69.0,46.0,16.0,0.0,4.0,2.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.043478260869565216,0.0,4.467098645674091,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://ymzqgqfth.billing.account.update-signin-909.cf/account/session,1
48.0,27.0,13.0,0.0,2.0,1.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.041666666666666664,0.0,4.349874739988985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.community-research94.io/help/pricing,0
105.0,39.0,16.0,41.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.02857142857142857,0.0,4.682355733682007,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,https://support.account.billing-support-321.zip/password/access?redirect=news&token=vtqwpmpwcgcsqnjaphfuh,1
114.0,11.0,17.0,44.0,4.0,2.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.02631578947368421,0.0,4.796161919599583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://update.auth.billing-secure-872.cf@company.org/confirm/agqmoncp?redirect=portal&token=dawutahjiqdxfimdfycebf,1
72.0,40.0,24.0,0.0,4.0,2.0,3.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.041666666666666664,0.0,4.541336376912017,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,https://cbzlu.signin.secure.login-update-886.xyz/account/update/quccfzpw,1
24.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8035088547976788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.research.gov,0
29.0,16.0,5.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.021268494903765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.learning.gov/blog,0
99.0,36.0,16.0,39.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.030303030303030304,0.0,4.668456151701245,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,http://secure.secure.verify-learning-270.cf/account/billing?redirect=cloud&token=ezrzvsxavutzicvahm,1
129.0,10.0,29.0,46.0,4.0,2.0,3.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.023255813953488372,0.0,4.845161664419541,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,https://login.verify.unlock-example-300.gq@health.net/account/access/mllttdjtxwmac?redirect=company&token=wzcryeyjsqvqdivavcbhjpp,1
69.0,33.0,29.0,0.0,3.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.043478260869565216,0.0,4.546344022838736,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,http://signin.login.verify-login-903.zip/secure/verify/mdrczztbndnytx,1
44.0,23.0,13.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.237285311573267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.community-cloud.com/careers/help,0
85.0,14.0,20.0,43.0,3.0,0.0,11.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.12941176470588237,0.0,4.981646860416629,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,http://156.136.122.39/verify/sorggaswmpsq?redirect=news&token=bgpbggpgumoffjtjcluzkrd,1
111.0,11.0,7.0,46.0,5.0,2.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.02702702702702703,0.0,4.801078337762129,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,http://lnlgdfr.secure.secure.auth-docs-640.pw@support.gov/verify?redirect=research&token=griemfpjqwjvmmiwbxgghg,1
33.0,17.0,8.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.104407755459852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.community.edu/pricing,0
71.0,11.0,14.0,0.0,4.0,2.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.04225352112676056,0.0,4.462557683704388,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,http://account.account.billing-signin-443.xyz@research.io/verify/signin,1
60.0,39.0,14.0,0.0,4.0,2.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.05,0.0,4.239572261986723,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://wrsc.secure.login.login-service-661.zip/login/service,1
108.0,44.0,24.0,32.0,4.0,2.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.027777777777777776,0.0,4.750168180153635,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://bucaue.password.verify.billing-studio-166.pw/login/billing/ujoykjocr?redirect=cloud&token=dlkjjkhgaxi,1
